"Date","Price","Return"
2017-08-14,121470,0.001334553
2017-08-15,120496,-0.008050761
2017-08-16,119685,-0.006753266
2017-08-17,120740,0.008776182
2017-08-18,121064,0.002679858
2017-08-21,120821,-0.00200922
2017-08-22,120496,-0.002693554
2017-08-23,120496,0
2017-08-24,120334,-0.001345348
2017-08-25,120496,0.001345348
2017-08-28,120334,-0.001345348
2017-08-29,119685,-0.005407918
2017-08-30,120090,0.00337817
2017-08-31,120415,0.002702648
2017-09-01,122930,0.020670978
2017-09-05,123823,0.007238039
2017-09-06,122525,-0.010538036
2017-09-07,121308,-0.009982325
2017-09-08,120983,-0.002682726
2017-09-11,120415,-0.00470593
2017-09-12,120172,-0.00202006
2017-09-13,120253,0.000673807
2017-09-14,120334,0.000673353
2017-09-15,120090,-0.002029748
2017-09-18,120902,0.006738838
2017-09-19,120415,-0.00403619
2017-09-20,120821,0.003366002
2017-09-21,120090,-0.00606865
2017-09-22,119847,-0.002025532
2017-09-25,120090,0.002025532
2017-09-26,120172,0.000682588
2017-09-27,120090,-0.000682588
2017-09-28,120902,0.006738838
2017-09-29,121064,0.001339031
2017-10-02,120496,-0.004702774
2017-10-03,120009,-0.004049817
2017-10-04,120496,0.004049817
2017-10-05,120902,0.003363743
2017-10-06,120902,0
2017-10-09,120821,-0.000670189
2017-10-10,120496,-0.002693554
2017-10-11,120496,0
2017-10-12,120090,-0.003375096
2017-10-13,121226,0.00941511
2017-10-16,120577,-0.005368019
2017-10-17,120983,0.003361487
2017-10-18,120902,-0.00066974
2017-10-19,120740,-0.001340827
2017-10-20,120496,-0.002022916
2017-10-23,120090,-0.003375096
2017-10-24,120902,0.006738838
2017-10-25,122119,0.010015679
2017-10-26,123174,0.008602011
2017-10-27,123661,0.003945961
2017-10-30,123255,-0.003288571
2017-10-31,122525,-0.005940289
2017-11-01,125770,0.026139751
2017-11-02,126501,0.005795371
2017-11-03,125933,-0.004500194
2017-11-06,128205,0.017880526
2017-11-07,128042,-0.00127221
2017-11-08,129990,0.015099189
2017-11-09,131856,0.014252894
2017-11-10,141025,0.067226762
2017-11-13,149707,0.059742871
2017-11-14,146056,-0.024689941
2017-11-15,147517,0.009953314
2017-11-16,148652,0.00766458
2017-11-17,148652,0
2017-11-20,151736,0.020534165
2017-11-21,153359,0.010639409
2017-11-22,150032,-0.021932973
2017-11-23,150032,0
2017-11-24,150113,0.000539739
2017-11-27,150113,0
2017-11-28,150113,0
2017-11-29,150113,0
2017-11-30,151492,0.009144474
2017-12-01,159039,0.048616637
2017-12-04,164719,0.035091537
2017-12-05,161473,-0.019903046
2017-12-06,158227,-0.020307235
2017-12-07,150924,-0.047254312
2017-12-08,152628,0.011227189
2017-12-11,154982,0.015305393
2017-12-12,157822,0.018158835
2017-12-13,158065,0.001538525
2017-12-14,163096,0.031332644
2017-12-15,159850,-0.020103109
2017-12-18,166342,0.039810034
2017-12-19,164719,-0.009804918
2017-12-20,163907,-0.004941798
2017-12-21,165449,0.009363796
2017-12-22,164638,-0.004913866
2017-12-25,162284,-0.014401238
2017-12-26,164638,0.014401238
2017-12-27,166342,0.010296786
2017-12-28,167731,0.008315596
2017-12-29,170510,0.01643244
2018-01-02,172881,0.013809551
2018-01-03,174842,0.011279212
2018-01-04,175578,0.00420068
2018-01-05,174516,-0.006066961
2018-01-08,171655,-0.016529779
2018-01-09,169202,-0.014393381
2018-01-10,172472,0.019141637
2018-01-11,171655,-0.004748256
2018-01-12,171573,-0.000477817
2018-01-15,170429,-0.006690044
2018-01-16,170265,-0.000962741
2018-01-17,164380,-0.035175226
2018-01-18,168058,0.022128337
2018-01-19,168058,0
2018-01-22,172962,0.028762759
2018-01-25,169202,-0.02197865
2018-01-26,173126,0.022926386
2018-01-29,168794,-0.025340617
2018-01-30,167159,-0.009733581
2018-01-31,166342,-0.004899545
2018-02-01,165933,-0.002461818
2018-02-02,169202,0.019509175
2018-02-05,166015,-0.019015122
2018-02-06,161764,-0.025939663
2018-02-07,163726,0.012055816
2018-02-08,161110,-0.016106937
2018-02-09,156124,-0.031436798
2018-02-12,156941,0.005219375
2018-02-13,158168,0.007787821
2018-02-21,166096,0.048908175
2018-02-22,164298,-0.010884082
2018-02-23,165115,0.004960349
2018-02-26,163481,-0.009945425
2018-02-27,163481,0
2018-02-28,160211,-0.020205079
2018-03-01,160211,0
2018-03-02,162908,0.016693928
2018-03-05,165442,0.015435056
2018-03-06,165115,-0.001978479
2018-03-07,168467,0.020097684
2018-03-08,170837,0.013970001
2018-03-09,170020,-0.004793808
2018-03-12,168385,-0.009663053
2018-03-13,171655,0.019233624
2018-03-14,174107,0.014183404
2018-03-15,171818,-0.013234276
2018-03-16,174924,0.017915817
2018-03-19,173290,-0.009385102
2018-03-20,170837,-0.014256606
2018-03-21,170837,0
2018-03-22,170837,0
2018-03-23,169202,-0.009616618
2018-03-26,170429,0.00722552
2018-03-27,174107,0.021351265
2018-03-28,172472,-0.009435148
2018-03-29,169202,-0.019141637
2018-03-30,165933,-0.019509175
2018-04-02,163235,-0.016393212
2018-04-03,158331,-0.030503102
2018-04-04,163481,0.032008997
2018-04-05,161274,-0.013591994
2018-04-06,162009,0.004547107
2018-04-09,161682,-0.002020446
2018-04-10,161028,-0.00405318
2018-04-11,160211,-0.005086566
2018-04-12,160456,0.001528065
2018-04-13,159966,-0.003058469
2018-04-16,155307,-0.029557489
2018-04-17,150811,-0.029376406
2018-04-18,153263,0.016128003
2018-04-19,153263,0
2018-04-20,152037,-0.008031488
2018-04-23,149094,-0.019546933
2018-04-24,147133,-0.01324004
2018-04-26,147950,0.005537439
2018-04-27,151220,0.021861351
2018-05-02,150811,-0.002708333
2018-05-03,151220,0.002708333
2018-05-04,150402,-0.005424021
2018-05-07,155307,0.032092094
2018-05-08,151301,-0.026132573
2018-05-09,151220,-0.0005355
2018-05-10,147133,-0.02739879
2018-05-11,145498,-0.011174599
2018-05-14,145498,0
2018-05-15,143863,-0.011300883
2018-05-16,138223,-0.039993135
2018-05-17,134872,-0.024542142
2018-05-18,139858,0.036301442
2018-05-21,135689,-0.03026212
2018-05-22,132419,-0.024394365
2018-05-23,136752,0.032197929
2018-05-24,137324,0.004174031
2018-05-25,135689,-0.011977595
2018-05-28,134872,-0.006039322
2018-05-29,137814,0.021578769
2018-05-30,135280,-0.018558245
2018-05-31,134218,-0.007881361
2018-06-01,137487,0.024064023
2018-06-04,143046,0.03963689
2018-06-05,145931,0.01996765
2018-06-06,144282,-0.011364189
2018-06-07,146178,0.013055339
2018-06-08,145931,-0.00169115
2018-06-11,148487,0.017363505
2018-06-12,149229,0.004984627
2018-06-13,149229,0
2018-06-14,148404,-0.005543754
2018-06-15,148404,0
2018-06-18,142386,-0.041396605
2018-06-19,137109,-0.03776545
2018-06-20,139170,0.014919978
2018-06-21,140160,0.00708842
2018-06-22,146756,0.045986717
2018-06-25,147745,0.006716471
2018-06-26,145024,-0.018588569
2018-06-27,144282,-0.005129528
2018-06-28,140160,-0.028985091
2018-06-29,140160,0
2018-07-02,140984,0.005861782
2018-07-03,140160,-0.005861782
2018-07-04,137686,-0.017808897
2018-07-05,136038,-0.012041472
2018-07-06,136862,0.00603886
2018-07-09,137686,0.006002611
2018-07-10,137686,0
2018-07-11,137686,0
2018-07-12,138758,0.007755678
